source_image_id,annotation_id,split,class,canonical_geometry_type,canonical_area_px,reconstructed_area_px,connected_components,component_rings,joined,hole_count,hole_pixels,thinness,adapter_point_count,mask_iou,dice,control_iou,merged_iou,join_loss,serialization_loss,absolute_area_error_px,relative_area_error,signed_relative_area_error,fp_pixels,fn_pixels,bbox_max_delta_px,reason_flags
iYDeCo5SbjJugwsbVESB,1286,train,person,CANONICAL_RLE,6418,6403,1,1,0,0,0,5.987906,173,0.959199267,0.979174791,1.000000000,1.000000000,0.000000000,0.040800733,15,0.002337177,-0.002337177,126,141,1.000,SERIALIZATION_ONLY
iaiWnIvvT5pVlhb0dKOl,1287,train,person,CANONICAL_POLYGON,443386,445945,1,1,0,0,0,6.943648,151,0.994015695,0.996998868,0.994754856,0.994754856,0.000000000,0.000739161,2559,0.005771495,0.005771495,2614,55,2.000,RASTER_BOUNDARY_DIFFERENCE
iaiWnIvvT5pVlhb0dKOl,1288,train,person,CANONICAL_POLYGON,50017,50933,1,1,0,0,0,6.743489,47,0.981237611,0.990529965,0.984723345,0.984723345,0.000000000,0.003485734,916,0.018313773,0.018313773,936,20,1.000,RASTER_BOUNDARY_DIFFERENCE
iaiWnIvvT5pVlhb0dKOl,1289,train,helmet_on_head,CANONICAL_POLYGON,10571,10897,1,1,0,0,0,5.468608,20,0.969360609,0.984441960,0.976432532,0.976432532,0.000000000,0.007071923,326,0.030839088,0.030839088,330,4,1.000,RASTER_BOUNDARY_DIFFERENCE
iaiWnIvvT5pVlhb0dKOl,1290,train,helmet_on_head,CANONICAL_POLYGON,18812,19237,1,1,0,0,0,6.432823,33,0.975750338,0.987726353,0.975914269,0.975914269,0.000000000,0.000163932,425,0.022591963,0.022591963,446,21,1.000,RASTER_BOUNDARY_DIFFERENCE
iaiWnIvvT5pVlhb0dKOl,1291,train,person,CANONICAL_POLYGON,143004,144529,1,1,0,0,0,7.041339,91,0.988829250,0.994383253,0.990987431,0.990987431,0.000000000,0.002158181,1525,0.010664037,0.010664037,1570,45,1.000,RASTER_BOUNDARY_DIFFERENCE
iaiWnIvvT5pVlhb0dKOl,1292,train,helmet_on_head,CANONICAL_POLYGON,5857,6000,1,1,0,0,0,5.046744,22,0.971566345,0.985578139,0.964912281,0.964912281,0.000000000,-0.006654064,143,0.024415230,0.024415230,157,14,1.000,RASTER_BOUNDARY_DIFFERENCE
ifby7cAiqu9ONl1N8bBb,1293,train,person,CANONICAL_POLYGON,626353,628249,2,1,0,0,0,6.039162,132,0.996721473,0.998358045,0.996004257,0.996004257,0.000000000,-0.000717217,1896,0.003027047,0.003027047,1978,82,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION
ifby7cAiqu9ONl1N8bBb,1294,train,vest_on_body,CANONICAL_RLE,348273,348872,7,6,1,1,4,8.340587,1811,0.990955460,0.995457186,0.999982772,0.998283028,0.001699744,0.007327568,599,0.001719915,0.001719915,1883,1284,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
iubfYkjY0FQevxBHrSDF,1298,train,vest_on_body,CANONICAL_RLE,37086,37308,4,3,1,0,0,9.121466,750,0.972478524,0.986047262,0.999973036,0.994956134,0.005016901,0.022477611,222,0.005986086,0.005986086,630,408,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
iubfYkjY0FQevxBHrSDF,1299,train,vest_on_body,CANONICAL_RLE,228583,228713,1,1,0,0,0,4.604952,621,0.995662135,0.997826353,1.000000000,1.000000000,0.000000000,0.004337865,130,0.000568721,0.000568721,562,432,1.000,SERIALIZATION_ONLY
iubfYkjY0FQevxBHrSDF,1300,train,vest_on_body,CANONICAL_RLE,68513,68517,1,1,0,0,0,5.803987,490,0.987901120,0.993913742,1.000000000,1.000000000,0.000000000,0.012098880,4,0.000058383,0.000058383,419,415,1.000,SERIALIZATION_ONLY
iubfYkjY0FQevxBHrSDF,1301,train,vest_on_body,CANONICAL_RLE,179324,179366,2,2,1,0,0,4.348102,581,0.994761312,0.997373777,1.000000000,0.999949814,0.000050186,0.005188502,42,0.000234213,0.000234213,492,450,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
iubfYkjY0FQevxBHrSDF,1302,train,person,CANONICAL_RLE,132594,132767,1,1,0,2,21,5.846062,902,0.992543758,0.996257928,0.999841647,0.999841647,0.000000000,0.007297889,173,0.001304735,0.001304735,583,410,1.000,RASTER_BOUNDARY_DIFFERENCE|HOLE_FILL_APPROXIMATION
iubfYkjY0FQevxBHrSDF,1303,train,person,CANONICAL_RLE,345912,346580,1,1,0,4,401,5.512305,1202,0.994085345,0.997033901,0.998842088,0.998842088,0.000000000,0.004756743,668,0.001931127,0.001931127,1361,693,1.000,RASTER_BOUNDARY_DIFFERENCE|HOLE_FILL_APPROXIMATION
iubfYkjY0FQevxBHrSDF,1304,train,person,CANONICAL_RLE,278253,278789,2,2,1,1,14,5.798409,1209,0.993408292,0.996693248,0.999949689,0.998650535,0.001299153,0.005242243,536,0.001926304,0.001926304,1189,653,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
iubfYkjY0FQevxBHrSDF,1305,train,person,CANONICAL_RLE,120204,120250,1,1,0,0,0,5.342168,675,0.991964345,0.995965964,1.000000000,1.000000000,0.000000000,0.008035655,46,0.000382683,0.000382683,508,462,1.000,SERIALIZATION_ONLY
iubfYkjY0FQevxBHrSDF,1306,train,helmet_on_head,CANONICAL_RLE,16409,16416,1,1,0,0,0,4.439912,254,0.980511645,0.990159939,1.000000000,1.000000000,0.000000000,0.019488355,7,0.000426595,0.000426595,165,158,1.000,SERIALIZATION_ONLY
iubfYkjY0FQevxBHrSDF,1307,train,helmet_on_head,CANONICAL_RLE,19959,19983,1,1,0,0,0,4.234658,261,0.986768802,0.993340343,1.000000000,1.000000000,0.000000000,0.013231198,24,0.001202465,0.001202465,145,121,1.000,SERIALIZATION_ONLY
iubfYkjY0FQevxBHrSDF,1308,train,helmet_on_head,CANONICAL_RLE,39401,39512,1,1,0,0,0,4.010840,352,0.989737771,0.994842421,1.000000000,1.000000000,0.000000000,0.010262229,111,0.002817187,0.002817187,259,148,1.000,SERIALIZATION_ONLY
iubfYkjY0FQevxBHrSDF,1309,train,helmet_on_head,CANONICAL_RLE,24553,24605,1,1,0,0,0,4.450786,306,0.988914064,0.994426136,1.000000000,1.000000000,0.000000000,0.011085936,52,0.002117867,0.002117867,163,111,1.000,SERIALIZATION_ONLY
j62kdLyGTgOcZr6cFg4l,1310,train,helmet_loose,CANONICAL_RLE,64633,64685,1,1,0,0,0,4.700201,450,0.988620462,0.994277672,1.000000000,1.000000000,0.000000000,0.011379538,52,0.000804543,0.000804543,396,344,1.000,SERIALIZATION_ONLY
jB6vHTpd3bg6PYMbkqIa,1311,train,person,CANONICAL_POLYGON,1384407,1387674,1,1,0,0,0,4.862468,114,0.997470089,0.998733442,0.997799123,0.997799123,0.000000000,0.000329033,3267,0.002359855,0.002359855,3389,122,1.000,RASTER_BOUNDARY_DIFFERENCE
jDwIXNJBgF475XoAE6vp,1312,train,helmet_on_head,CANONICAL_RLE,30169,30208,1,1,0,0,0,3.787813,259,0.990406804,0.995180284,1.000000000,1.000000000,0.000000000,0.009593196,39,0.001292718,0.001292718,165,126,1.000,SERIALIZATION_ONLY
jDwIXNJBgF475XoAE6vp,1313,train,person,CANONICAL_RLE,4589,4610,2,2,1,0,0,5.983288,143,0.941536513,0.969888031,1.000000000,0.994797312,0.005202688,0.053260799,21,0.004576160,0.004576160,149,128,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
jDwIXNJBgF475XoAE6vp,1314,train,person,CANONICAL_RLE,380578,381644,4,4,1,1,172,7.870112,1832,0.991820757,0.995893585,0.999548260,0.997933743,0.001614517,0.006112986,1066,0.002801003,0.002801003,2098,1032,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
jDwIXNJBgF475XoAE6vp,1315,train,person,CANONICAL_RLE,121055,120995,1,1,0,0,0,7.475202,953,0.989969992,0.994959719,1.000000000,1.000000000,0.000000000,0.010030008,60,0.000495642,-0.000495642,580,640,1.000,SERIALIZATION_ONLY
jDwIXNJBgF475XoAE6vp,1316,train,person,CANONICAL_RLE,62409,62435,1,1,0,0,0,7.616297,719,0.988341721,0.994136683,1.000000000,1.000000000,0.000000000,0.011658279,26,0.000416607,0.000416607,379,353,0.000,SERIALIZATION_ONLY
jDwIXNJBgF475XoAE6vp,1317,train,person,CANONICAL_RLE,62520,62650,2,2,1,0,0,7.248758,696,0.986383978,0.993145322,1.000000000,0.999808098,0.000191902,0.013424120,130,0.002079335,0.002079335,494,364,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
jDwIXNJBgF475XoAE6vp,1318,train,vest_on_body,CANONICAL_RLE,248027,248121,1,1,0,0,0,5.748710,1345,0.994492662,0.997238727,1.000000000,1.000000000,0.000000000,0.005507338,94,0.000378991,0.000378991,732,638,1.000,SERIALIZATION_ONLY
jDwIXNJBgF475XoAE6vp,1319,train,vest_on_body,CANONICAL_RLE,161121,161255,2,2,1,1,53,5.506329,980,0.992558255,0.996265231,0.999671163,0.999658758,0.000012405,0.007100504,134,0.000831673,0.000831673,669,535,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
jMjBquUFO7RKmJoREtKf,1320,train,person,CANONICAL_RLE,2924,2944,1,1,0,0,0,4.694768,122,0.958611482,0.978868439,1.000000000,1.000000000,0.000000000,0.041388518,20,0.006839945,0.006839945,72,52,1.000,SERIALIZATION_ONLY
k5KncB0t5cKDlnJjjD7R,1321,train,person,CANONICAL_POLYGON,100865,101657,1,1,0,0,0,6.219444,64,0.991014373,0.995486910,0.989278351,0.989278351,0.000000000,-0.001736023,792,0.007852080,0.007852080,853,61,1.000,RASTER_BOUNDARY_DIFFERENCE
k5KncB0t5cKDlnJjjD7R,1322,train,vest_on_body,CANONICAL_POLYGON,31636,31921,1,1,0,0,0,4.033417,23,0.990011898,0.994980883,0.988277587,0.988277587,0.000000000,-0.001734311,285,0.009008724,0.009008724,302,17,1.000,RASTER_BOUNDARY_DIFFERENCE
k5KncB0t5cKDlnJjjD7R,1323,train,helmet_on_head,CANONICAL_POLYGON,4295,4424,1,1,0,0,0,4.207816,15,0.970395480,0.984975341,0.965003387,0.965003387,0.000000000,-0.005392093,129,0.030034924,0.030034924,130,1,1.000,RASTER_BOUNDARY_DIFFERENCE
kTH5lgBkMr7IPrRdEdsH,1326,train,helmet_loose,CANONICAL_RLE,417931,418092,1,1,0,0,0,3.900795,1204,0.997336162,0.998666305,1.000000000,1.000000000,0.000000000,0.002663838,161,0.000385231,0.000385231,638,477,1.000,SERIALIZATION_ONLY
kd9SJdeJNaqWF3otEono,1327,train,helmet_loose,CANONICAL_POLYGON,164580,165035,1,1,0,0,0,4.053446,61,0.996746953,0.998370827,0.994624696,0.994624696,0.000000000,-0.002122257,455,0.002764613,0.002764613,496,41,1.000,RASTER_BOUNDARY_DIFFERENCE
kd9SJdeJNaqWF3otEono,1328,train,helmet_loose,CANONICAL_POLYGON,135746,136471,1,1,0,0,0,4.012227,50,0.994336789,0.997160354,0.994131094,0.994131094,0.000000000,-0.000205695,725,0.005340857,0.005340857,749,24,1.000,RASTER_BOUNDARY_DIFFERENCE
kd9SJdeJNaqWF3otEono,1329,train,helmet_loose,CANONICAL_POLYGON,81009,81635,5,1,0,0,0,4.886434,55,0.991526669,0.995745309,0.991248363,0.991248363,0.000000000,-0.000278306,626,0.007727536,0.007727536,659,33,6.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION
kd9SJdeJNaqWF3otEono,1330,train,helmet_loose,CANONICAL_POLYGON,22535,22904,1,1,0,0,0,5.204414,37,0.983110025,0.991483087,0.980294707,0.980294707,0.000000000,-0.002815317,369,0.016374529,0.016374529,378,9,1.000,RASTER_BOUNDARY_DIFFERENCE
keYyPpX3glyxtyVpJW0h,1331,train,person,CANONICAL_POLYGON,2657696,2660234,1,1,0,0,0,4.424213,124,0.998986585,0.999493036,0.998518803,0.998518803,0.000000000,-0.000467782,2538,0.000954962,0.000954962,2617,79,1.000,RASTER_BOUNDARY_DIFFERENCE
kfY9GYBFnMHnsmXlT7Pk,1332,train,person,CANONICAL_POLYGON,379887,381171,1,1,0,0,0,5.591356,115,0.996306721,0.998149944,0.995157118,0.995157118,0.000000000,-0.001149602,1284,0.003379952,0.003379952,1346,62,1.000,RASTER_BOUNDARY_DIFFERENCE
kfY9GYBFnMHnsmXlT7Pk,1333,train,vest_on_body,CANONICAL_POLYGON,126586,127434,1,1,0,0,0,5.514766,66,0.993110970,0.996543579,0.991291534,0.991291534,0.000000000,-0.001819436,848,0.006699003,0.006699003,863,15,1.000,RASTER_BOUNDARY_DIFFERENCE
kfY9GYBFnMHnsmXlT7Pk,1334,train,helmet_on_head,CANONICAL_POLYGON,19355,19753,1,1,0,0,0,5.405895,45,0.978849365,0.989311650,0.978163948,0.978163948,0.000000000,-0.000685417,398,0.020563162,0.020563162,408,10,1.000,RASTER_BOUNDARY_DIFFERENCE
kfY9GYBFnMHnsmXlT7Pk,1335,train,vest_on_body,CANONICAL_POLYGON,38522,38974,1,1,0,0,0,4.439218,37,0.987943463,0.993935171,0.987144617,0.987144617,0.000000000,-0.000798846,452,0.011733555,0.011733555,461,9,0.000,RASTER_BOUNDARY_DIFFERENCE
kusZ7rL0IJdPP025Z3VL,1338,train,person,CANONICAL_RLE,3959,3939,1,1,0,0,0,6.790496,155,0.947718866,0.973157761,1.000000000,1.000000000,0.000000000,0.052281134,20,0.005051781,-0.005051781,96,116,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1339,train,person,CANONICAL_RLE,1842,1873,1,1,0,0,0,4.855925,77,0.950131234,0.974427995,1.000000000,1.000000000,0.000000000,0.049868766,31,0.016829533,0.016829533,63,32,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1340,train,person,CANONICAL_RLE,3993,4020,1,1,0,0,0,6.076347,113,0.958689807,0.978909272,1.000000000,1.000000000,0.000000000,0.041310193,27,0.006761833,0.006761833,98,71,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1341,train,person,CANONICAL_RLE,4941,4989,1,1,0,0,0,6.470391,187,0.960126332,0.979657603,1.000000000,1.000000000,0.000000000,0.039873668,48,0.009714633,0.009714633,125,77,0.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1342,train,person,CANONICAL_RLE,2036,2036,1,1,0,0,0,5.700928,117,0.933523267,0.965618861,1.000000000,1.000000000,0.000000000,0.066476733,0,0.000000000,0.000000000,70,70,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1343,train,person,CANONICAL_RLE,1427,1492,3,3,1,0,0,6.358809,125,0.894224530,0.944158959,1.000000000,0.983459683,0.016540317,0.089235153,65,0.045550105,0.045550105,114,49,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
kusZ7rL0IJdPP025Z3VL,1344,train,person,CANONICAL_RLE,2645,2670,1,1,0,0,0,4.775089,92,0.954044118,0.976481656,1.000000000,1.000000000,0.000000000,0.045955882,25,0.009451796,0.009451796,75,50,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1345,train,person,CANONICAL_RLE,2333,2382,1,1,0,1,16,5.081425,85,0.938733553,0.968398727,0.993188591,0.993188591,0.000000000,0.054455038,49,0.021003000,0.021003000,99,50,1.000,RASTER_BOUNDARY_DIFFERENCE|HOLE_FILL_APPROXIMATION
kusZ7rL0IJdPP025Z3VL,1346,train,person,CANONICAL_RLE,2264,2284,2,2,1,0,0,6.672857,145,0.919797383,0.958223395,1.000000000,0.996917657,0.003082343,0.077120275,20,0.008833922,0.008833922,105,85,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
kusZ7rL0IJdPP025Z3VL,1347,train,person,CANONICAL_RLE,3192,3327,7,7,1,0,0,10.998123,298,0.893406913,0.943703022,1.000000000,0.968740516,0.031259484,0.075333603,135,0.042293233,0.042293233,251,116,0.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
kusZ7rL0IJdPP025Z3VL,1348,train,person,CANONICAL_RLE,1893,1912,2,2,1,0,0,6.787080,92,0.912060302,0.954007884,1.000000000,0.996840442,0.003159558,0.084780141,19,0.010036978,0.010036978,97,78,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
kusZ7rL0IJdPP025Z3VL,1349,train,person,CANONICAL_RLE,1976,2022,5,4,1,0,0,6.933470,135,0.903809524,0.949474737,0.999493927,0.976755687,0.022738240,0.072946164,46,0.023279352,0.023279352,124,78,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
kusZ7rL0IJdPP025Z3VL,1350,train,person,CANONICAL_RLE,3048,3022,1,1,0,0,0,6.286658,144,0.946136582,0.972322900,1.000000000,1.000000000,0.000000000,0.053863418,26,0.008530184,-0.008530184,71,97,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1351,train,person,CANONICAL_RLE,1202,1209,1,1,0,0,0,4.929192,83,0.925718850,0.961426794,1.000000000,1.000000000,0.000000000,0.074281150,7,0.005823627,0.005823627,50,43,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1352,train,person,CANONICAL_RLE,3192,3190,1,1,0,0,0,5.544982,142,0.955269608,0.977123159,1.000000000,1.000000000,0.000000000,0.044730392,2,0.000626566,-0.000626566,72,74,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1353,train,person,CANONICAL_RLE,5843,5867,1,1,0,0,0,7.018296,227,0.950691321,0.974722459,1.000000000,1.000000000,0.000000000,0.049308679,24,0.004107479,0.004107479,160,136,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1354,train,person,CANONICAL_RLE,3017,3005,1,1,0,0,0,5.023445,99,0.953926022,0.976419794,1.000000000,1.000000000,0.000000000,0.046073978,12,0.003977461,-0.003977461,65,77,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1355,train,person,CANONICAL_RLE,4165,4181,1,1,0,0,0,4.935050,129,0.965151872,0.982266954,1.000000000,1.000000000,0.000000000,0.034848128,16,0.003841537,0.003841537,82,66,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1356,train,person,CANONICAL_RLE,2075,2084,1,1,0,0,0,4.464765,89,0.950750469,0.974753547,1.000000000,1.000000000,0.000000000,0.049249531,9,0.004337349,0.004337349,57,48,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1357,train,person,CANONICAL_RLE,2900,2904,2,2,1,0,0,6.185880,147,0.945040214,0.971743625,1.000000000,0.998966586,0.001033414,0.053926372,4,0.001379310,0.001379310,84,80,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
kusZ7rL0IJdPP025Z3VL,1358,train,person,CANONICAL_RLE,2200,2204,1,1,0,0,0,6.166198,136,0.923984273,0.960490463,1.000000000,1.000000000,0.000000000,0.076015727,4,0.001818182,0.001818182,89,85,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1359,train,person,CANONICAL_RLE,4953,4945,1,1,0,0,0,5.483622,100,0.956513145,0.977773288,1.000000000,1.000000000,0.000000000,0.043486855,8,0.001615183,-0.001615183,106,114,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1360,train,person,CANONICAL_RLE,2969,3005,2,2,1,0,0,6.642967,126,0.936466775,0.967191162,1.000000000,0.997983193,0.002016807,0.061516419,36,0.012125295,0.012125295,116,80,0.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
kusZ7rL0IJdPP025Z3VL,1361,train,person,CANONICAL_RLE,2603,2574,1,1,0,0,0,4.331569,92,0.963960546,0.981649604,1.000000000,1.000000000,0.000000000,0.036039454,29,0.011140991,-0.011140991,33,62,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1362,train,person,CANONICAL_RLE,4336,4331,1,1,0,0,0,7.110143,158,0.929430098,0.963424484,1.000000000,1.000000000,0.000000000,0.070569902,5,0.001153137,-0.001153137,156,161,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1363,train,person,CANONICAL_RLE,3791,3801,1,1,0,0,0,5.471353,162,0.962771458,0.981032666,1.000000000,1.000000000,0.000000000,0.037228542,10,0.002637826,0.002637826,77,67,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1364,train,person,CANONICAL_RLE,5674,5674,1,1,0,0,0,6.138547,170,0.954866494,0.976912231,1.000000000,1.000000000,0.000000000,0.045133506,0,0.000000000,0.000000000,131,131,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1365,train,person,CANONICAL_RLE,4083,4106,1,1,0,0,0,5.947708,160,0.961907044,0.980583710,1.000000000,1.000000000,0.000000000,0.038092956,23,0.005633113,0.005633113,91,68,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1366,train,person,CANONICAL_RLE,3547,3552,1,1,0,0,0,5.381010,148,0.953494772,0.976193830,1.000000000,1.000000000,0.000000000,0.046505228,5,0.001409642,0.001409642,87,82,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1367,train,person,CANONICAL_RLE,3286,3373,3,3,1,0,0,7.492626,197,0.924010402,0.960504580,1.000000000,0.992749245,0.007250755,0.068738843,87,0.026475959,0.026475959,175,88,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
kusZ7rL0IJdPP025Z3VL,1368,train,person,CANONICAL_RLE,2286,2314,2,2,1,0,0,7.328515,153,0.926298157,0.961739130,1.000000000,0.984496124,0.015503876,0.058197967,28,0.012248469,0.012248469,102,74,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
kusZ7rL0IJdPP025Z3VL,1369,train,person,CANONICAL_RLE,3777,3788,1,1,0,0,0,4.531478,120,0.958829622,0.978982155,1.000000000,1.000000000,0.000000000,0.041170378,11,0.002912364,0.002912364,85,74,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1370,train,person,CANONICAL_RLE,2471,2487,1,1,0,0,0,6.145842,141,0.938232995,0.968132311,1.000000000,1.000000000,0.000000000,0.061767005,16,0.006475111,0.006475111,87,71,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1371,train,person,CANONICAL_RLE,3310,3403,3,3,1,0,0,8.220015,185,0.934024777,0.965887085,1.000000000,0.993695587,0.006304413,0.059670810,93,0.028096677,0.028096677,161,68,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
kusZ7rL0IJdPP025Z3VL,1372,train,person,CANONICAL_RLE,4078,4121,1,1,0,1,18,5.195248,136,0.961952620,0.980607391,0.995605469,0.995605469,0.000000000,0.033652849,43,0.010544385,0.010544385,101,58,1.000,RASTER_BOUNDARY_DIFFERENCE|HOLE_FILL_APPROXIMATION
kusZ7rL0IJdPP025Z3VL,1373,train,person,CANONICAL_RLE,890,913,1,1,0,0,0,4.111876,43,0.961915125,0.980587909,1.000000000,1.000000000,0.000000000,0.038084875,23,0.025842697,0.025842697,29,6,0.000,SERIALIZATION_ONLY|SMALL_MASK_SENSITIVITY
kusZ7rL0IJdPP025Z3VL,1374,train,person,CANONICAL_RLE,3370,3386,1,1,0,0,0,4.591619,107,0.967384974,0.983422143,1.000000000,1.000000000,0.000000000,0.032615026,16,0.004747774,0.004747774,64,48,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1375,train,person,CANONICAL_RLE,2178,2186,1,1,0,0,0,4.775174,87,0.956950673,0.978001833,1.000000000,1.000000000,0.000000000,0.043049327,8,0.003673095,0.003673095,52,44,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1376,train,person,CANONICAL_RLE,2611,2626,1,1,0,0,0,4.306749,88,0.955563854,0.977277067,1.000000000,1.000000000,0.000000000,0.044436146,15,0.005744925,0.005744925,67,52,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1377,train,person,CANONICAL_RLE,3308,3317,1,1,0,0,0,5.607080,136,0.954853939,0.976905660,1.000000000,1.000000000,0.000000000,0.045146061,9,0.002720677,0.002720677,81,72,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1378,train,person,CANONICAL_RLE,685,698,1,1,0,0,0,4.750248,64,0.918169209,0.957339118,1.000000000,1.000000000,0.000000000,0.081830791,13,0.018978102,0.018978102,36,23,1.000,SERIALIZATION_ONLY|SMALL_MASK_SENSITIVITY
kusZ7rL0IJdPP025Z3VL,1379,train,person,CANONICAL_RLE,1365,1379,1,1,0,0,0,4.228490,68,0.936485533,0.967201166,1.000000000,1.000000000,0.000000000,0.063514467,14,0.010256410,0.010256410,52,38,1.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1380,train,person,CANONICAL_RLE,2429,2422,2,2,1,0,0,6.538511,119,0.937300319,0.967635539,1.000000000,0.996717275,0.003282725,0.059416956,7,0.002881844,-0.002881844,75,82,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
kusZ7rL0IJdPP025Z3VL,1381,train,person,CANONICAL_RLE,1137,1211,3,2,1,0,0,4.608529,64,0.907392364,0.951448041,0.998240985,0.957805907,0.040435078,0.050413543,74,0.065083553,0.065083553,94,20,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
kusZ7rL0IJdPP025Z3VL,1382,train,person,CANONICAL_RLE,3180,3201,1,1,0,0,0,6.044834,164,0.960368664,0.979783733,1.000000000,1.000000000,0.000000000,0.039631336,21,0.006603774,0.006603774,75,54,0.000,SERIALIZATION_ONLY
kusZ7rL0IJdPP025Z3VL,1383,train,person,CANONICAL_RLE,1973,2012,3,3,1,0,0,7.803839,165,0.910354746,0.953074028,1.000000000,0.991955757,0.008044243,0.081601011,39,0.019766853,0.019766853,113,74,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
kusZ7rL0IJdPP025Z3VL,1384,train,person,CANONICAL_RLE,1858,1878,2,2,1,0,0,5.746061,107,0.934748835,0.966274090,1.000000000,0.995179432,0.004820568,0.060430597,20,0.010764263,0.010764263,73,53,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
kusZ7rL0IJdPP025Z3VL,1385,train,person,CANONICAL_RLE,676,689,1,1,0,0,0,4.881219,64,0.922535211,0.959706960,1.000000000,1.000000000,0.000000000,0.077464789,13,0.019230769,0.019230769,34,21,1.000,SERIALIZATION_ONLY|SMALL_MASK_SENSITIVITY
